省市,地市,区县,SITENAME,macroEnbId,站址,站型,厂家,设备类型,Lon,Lat,传输带宽,传输IP配置,Cell,ECI,PCI,TAC,EARFCN,Azimuth,ANT_BEAM_WIDTH,预制电下倾,机械下倾角,挂高,PA,PB,RsPower,合路方式,单双路,原有室分系统,CellClass,通过时间,接入网优平台信息是否准确,录入资管平台信息是否准确,MRR是否可以开启,站间距,RRU数,批次,报告顺序
北京,北京市,朝阳,92031,92031,北京市,室分,华为,,116.574481,39.956626,,,23559942,23559942,14,4257,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,丰台,93951,93951,北京市,宏站,中兴,,116.263116,39.879427,,,24051462,24051462,407,4184,38098,310,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,95976,95976,北京市,宏站,华为,,116.385741,39.935431,,,24569862,24569862,10,4288,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,78326,78326,北京市,宏站,中兴,,116.247814,39.921852,,,20051462,20051462,269,4314,40936,330,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,78397,78397,北京市,宏站,华为,,116.354161,40.013661,,,20069638,20069638,134,4417,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,78430,78430,北京市,宏站,中兴,,116.257241,39.977371,,,20078086,20078086,191,4121,38098,270,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,西城,79191,79191,北京市,宏站,中兴,,116.339278,39.893331,,,20272902,20272902,107,4141,38098,240,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,80265,80265,北京市,宏站,华为,,116.555971,39.875831,,,20547853,20547853,147,4425,37900,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,房山,80805,80805,北京市,宏站,中兴,,115.937814,39.624664,,,20686092,20686092,187,4308,37900,140,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,81178,81178,北京市,宏站,华为,,116.609715,39.851944,,,20781581,20781581,170,4279,37900,270,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,81795,81795,北京市,宏站,华为,,116.513518,39.953413,,,20939526,20939526,312,4257,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,81797,81797,北京市,宏站,华为,,116.513402,39.881401,,,20940038,20940038,234,4425,38098,260,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,82300,82300,北京市,室分,中兴,,116.288071,39.945791,,,21068841,21068841,3,4238,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,72594,72594,北京市,宏站,中兴,,116.292311,39.921821,,,18584075,18584075,135,4562,38400,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,5
北京,北京市,房山,72899,72899,北京市,宏站,中兴,,116.079704,39.645462,,,18662150,18662150,263,4308,38098,70,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,73859,73859,北京市,宏站,华为,,116.506671,39.921665,,,18907910,18907910,143,4277,38098,290,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,75427,75427,北京市,宏站,华为,,116.465551,40.013332,,,19309318,19309318,310,4245,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,75456,75456,北京市,宏站,华为,,116.529441,39.935833,,,19316742,19316742,82,4257,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,密云,75710,75710,北京市,宏站,华为,,116.781666,40.324722,,,19381773,19381773,83,4355,38400,290,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,496215,496215,北京市,宏站,华为,,116.478096,39.969398,,,127031176,127031176,394,4421,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,通州,496971,496971,北京市,宏站,华为,,116.680759,39.900199,,,127224719,127224719,91,4256,38355,235,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,大兴,497185,497185,北京市,宏站,华为,,116.530956,39.776441,,,127279503,127279503,204,4242,38400,280,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,497827,497827,北京市,宏站,中兴,,116.314891,40.024091,,,127443848,127443848,26,4544,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,498799,498799,北京市,宏站,华为,,116.477477,39.856853,,,127692680,127692680,235,4293,38098,250,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,498860,498860,北京市,宏站,华为,,116.467467,39.871305,,,127708296,127708296,368,4438,38098,340,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,房山,499514,499514,北京市,宏站,中兴,,116.014011,39.705819,,,127875727,127875727,422,4308,38400,230,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,顺义,499860,499860,北京市,室分,华为,,116.542124,40.068711,,,127964302,127964302,70,4247,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,通州,69783,69783,北京市,室分,华为,,116.636388,39.871666,,,17864454,17864454,50,4259,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,70511,70511,北京市,宏站,中兴,,116.279721,40.002461,,,18050822,18050822,26,4121,38098,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,大兴,72130,72130,北京市,宏站,华为,,116.311351,39.781151,,,18465293,18465293,88,4463,38355,190,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,89672,89672,北京市,宏站,华为,,116.447658,39.875163,,,22956037,22956037,197,4287,38098,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,通州,90722,90722,北京市,宏站,华为,,116.640551,39.887795,,,23224843,23224843,348,4259,38355,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,91119,91119,北京市,宏站,中兴,,116.335841,40.022191,,,23326469,23326469,289,4136,38098,100,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,91160,91160,北京市,宏站,中兴,,116.258237,39.916556,,,23336964,23336964,492,4314,37900,35,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,91381,91381,北京市,宏站,中兴,,116.216622,40.112136,,,23393542,23393542,416,4167,38544,340,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,昌平,91975,91975,北京市,宏站,中兴,,116.283001,40.091661,,,23545611,23545611,411,4170,37900,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,92112,92112,北京市,室分,华为,,116.491704,39.891211,,,23580713,23580713,109,4104,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,93195,93195,北京市,宏站,华为,,116.555029,39.917728,,,23857932,23857932,210,4257,37900,200,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,平谷,95809,95809,北京市,宏站,华为,,117.101516,40.151624,,,24527115,24527115,119,4353,38400,130,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,98714,98714,北京市,宏站,华为,,116.498558,39.940193,,,25270788,25270788,119,4277,38098,110,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,495940,495940,北京市,宏站,华为,,116.516472,39.909325,,,126960782,126960782,52,4433,38355,160,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,85319,85319,北京市,室分,华为,,116.417923,39.970155,,,21841669,21841669,86,4411,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,顺义,85642,85642,北京市,室分,华为,,116.602501,40.127222,,,21924393,21924393,4,4421,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,怀柔,85983,85983,北京市,室分,华为,,116.666388,40.290833,,,22011660,22011660,1,4352,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,86403,86403,北京市,宏站,诺西,,116.481941,39.970001,,,22119172,22119172,247,4421,38544,55,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,88275,88275,北京市,宏站,中兴,,116.258781,39.935591,,,22598405,22598405,415,4314,38098,180,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,88330,88330,北京市,宏站,中兴,,116.352705,39.983268,,,22612491,22612491,423,4318,38400,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,石景山,88376,88376,北京市,宏站,中兴,,116.174405,39.924311,,,22624268,22624268,298,4301,37900,270,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,石景山,88420,88420,北京市,宏站,中兴,,116.22681,39.89951,,,22635524,22635524,270,4316,38098,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,88629,88629,北京市,宏站,中兴,,116.234531,39.968771,,,22689029,22689029,295,4121,38098,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,石景山,88696,88696,北京市,宏站,中兴,,116.228807,39.896235,,,22706181,22706181,382,4461,38098,130,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,石景山,88801,88801,北京市,宏站,中兴,,116.223941,39.898161,,,22733061,22733061,412,4316,37900,200,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,81385,81385,北京市,宏站,华为,,116.583496,39.850628,,,20834572,20834572,190,4394,37900,170,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,昌平,81965,81965,北京市,室分,中兴,,116.269414,40.201294,,,20983044,20983044,399,4167,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,82304,82304,北京市,室分,中兴,,116.289451,39.932731,,,21069865,21069865,4,4238,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,82316,82316,北京市,室分,中兴,,116.455306,39.906139,,,21072927,21072927,48,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,丰台,82329,82329,北京市,室分,中兴,,116.379641,39.844071,,,21076235,21076235,29,4238,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,丰台,82332,82332,北京市,室分,中兴,,116.363511,39.844671,,,21077033,21077033,26,4238,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,82339,82339,北京市,室分,中兴,,116.455972,39.946778,,,21078815,21078815,60,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,82346,82346,北京市,室分,中兴,,116.454752,39.873226,,,21080607,21080607,46,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,82356,82356,北京市,室分,中兴,,116.453282,39.864701,,,21083167,21083167,39,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,82361,82361,北京市,室分,中兴,,116.454861,39.892751,,,21084447,21084447,45,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,丰台,82373,82373,北京市,室分,中兴,,116.298241,39.863911,,,21087519,21087519,18,4238,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,石景山,79129,79129,北京市,宏站,中兴,,116.181302,39.902441,,,20257035,20257035,9,4116,37900,120,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,大兴,83328,83328,北京市,室分,中兴,,116.313083,39.667417,,,21332009,21332009,22,4604,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,石景山,72101,72101,北京市,宏站,中兴,,116.232011,39.893181,,,18457861,18457861,133,4461,38098,200,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,房山,72220,72220,北京市,宏站,中兴,,116.198869,39.751088,,,18488332,18488332,148,4496,38355,250,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,石景山,72246,72246,北京市,宏站,中兴,,116.212291,39.907781,,,18494980,18494980,18,4316,40936,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,房山,72612,72612,北京市,宏站,中兴,,116.154501,39.759701,,,18588684,18588684,490,4113,38400,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,73794,73794,北京市,宏站,华为,,116.552626,39.909097,,,18891268,18891268,51,4425,38098,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,通州,74187,74187,北京市,宏站,华为,,116.556921,39.746161,,,18991883,18991883,151,4242,38098,60,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,75112,75112,北京市,宏站,华为,,116.485555,39.985001,,,19228677,19228677,306,4421,38098,220,65,6,14,41,-3,1,12,新建,单路,,,2018-02-06,,,,,1,1,4
北京,北京市,昌平,78602,78602,北京市,宏站,中兴,,116.398494,40.048611,,,20122124,20122124,208,4417,38400,180,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,昌平,78757,78757,北京市,宏站,中兴,,116.082791,40.229961,,,20161803,20161803,0,4304,37900,50,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,昌平,78812,78812,北京市,宏站,中兴,,116.155631,40.201871,,,20175878,20175878,335,4144,38544,310,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,丰台,79023,79023,北京市,宏站,中兴,,116.295904,39.781078,,,20229893,20229893,352,4463,38098,200,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,房山,79110,79110,北京市,宏站,中兴,,115.872185,39.555961,,,20252171,20252171,207,4309,38400,20,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,大兴,497169,497169,北京市,宏站,华为,,116.519768,39.742901,,,127275405,127275405,84,4241,38400,40,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,房山,497651,497651,北京市,宏站,中兴,,116.166685,39.717293,,,127398790,127398790,476,4199,38098,90,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,房山,498511,498511,北京市,宏站,中兴,,115.584879,39.633599,,,127618951,127618951,133,4309,38544,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,498636,498636,北京市,宏站,华为,,116.389549,40.005592,,,127650952,127650952,159,4234,38098,340,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,丰台,499051,499051,北京市,宏站,华为,,116.417692,39.840844,,,127757197,127757197,39,4293,38400,350,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,499919,499919,北京市,室分,华为,,116.524482,39.852457,,,127979415,127979415,12,4394,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,499989,499989,北京市,室分,华为,,116.479034,39.873308,,,127997318,127997318,23,4438,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,海淀,505046,505046,北京市,宏站,中兴,,116.280372,39.940241,,,129291927,129291927,411,4562,38400,315,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,昌平,70908,70908,北京市,宏站,中兴,,116.21325,40.2239,,,18152459,18152459,264,4166,38400,20,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,大兴,71745,71745,北京市,宏站,华为,,116.327586,39.739025,,,18366732,18366732,275,4146,38400,190,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,大兴,72026,72026,北京市,宏站,华为,,116.309172,39.738253,,,18438668,18438668,234,4146,38355,150,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,海淀,91191,91191,北京市,宏站,中兴,,116.303348,40.022437,,,23344899,23344899,307,4544,38400,330,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,91782,91782,北京市,宏站,中兴,,116.208472,40.122007,,,23496195,23496195,160,4167,38400,280,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,平谷,93843,93843,北京市,宏站,华为,,117.281074,40.198124,,,24023811,24023811,20,4353,38400,240,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,95073,95073,北京市,室分,华为,,116.563748,39.781061,,,24338691,24338691,377,4242,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,95934,95934,北京市,宏站,华为,,116.427117,39.867008,,,24559107,24559107,123,4290,37900,260,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,98241,98241,北京市,宏站,中兴,,116.336039,39.876291,,,25149699,25149699,341,4132,37900,210,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,98328,98328,北京市,宏站,中兴,,116.363049,39.832134,,,25171971,25171971,429,4585,37900,315,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,98400,98400,北京市,宏站,华为,,116.605898,39.814412,,,25190403,25190403,46,4279,38355,320,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,495940,495940,北京市,宏站,华为,,116.516472,39.909325,,,126960775,126960775,53,4433,38098,160,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,3
北京,北京市,朝阳,495968,495968,北京市,宏站,华为,,116.489251,39.939426,,,126967943,126967943,240,4335,38098,100,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,朝阳,495969,495969,北京市,宏站,华为,,116.398544,39.969521,,,126968199,126968199,385,4411,38098,180,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,4
北京,北京市,东城,84351,84351,北京市,室分,华为,,116.429001,39.922701,,,21593877,21593877,266,4607,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,昌平,84732,84732,北京市,室分,中兴,,116.409143,40.058242,,,21691395,21691395,488,4417,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,85620,85620,北京市,室分,华为,,116.444384,39.921496,,,21918731,21918731,125,4101,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,85624,85624,北京市,室分,华为,,116.472311,39.921822,,,21919747,21919747,398,4101,38355,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,85630,85630,北京市,室分,华为,,116.571613,39.923231,,,21921291,21921291,353,4101,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,85653,85653,北京市,室分,华为,,116.411749,39.975641,,,21927199,21927199,197,4594,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,85673,85673,北京市,室分,华为,,116.415198,39.863413,,,21932309,21932309,71,4594,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,密云,85773,85773,北京市,室分,华为,,116.823333,40.480278,,,21957891,21957891,11,4377,38400,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,顺义,85831,85831,北京市,室分,华为,,116.593363,40.128723,,,21972739,21972739,9,4593,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,86241,86241,北京市,宏站,诺西,,116.424554,39.980161,,,22077699,22077699,51,4233,38400,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,86294,86294,北京市,宏站,诺西,,116.425833,39.967501,,,22091267,22091267,419,4411,38400,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,86333,86333,北京市,宏站,诺西,,116.411385,39.997501,,,22101251,22101251,280,4234,38400,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,86436,86436,北京市,宏站,诺西,,116.520281,39.947501,,,22127619,22127619,113,4257,38400,280,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,86509,86509,北京市,宏站,诺西,,116.470505,39.939601,,,22146307,22146307,472,4335,38400,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,平谷,87060,87060,北京市,宏站,华为,,117.022743,40.057903,,,22287363,22287363,45,4217,38400,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,87788,87788,北京市,宏站,华为,,116.375708,39.746517,,,22473731,22473731,392,4556,38400,260,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,87846,87846,北京市,宏站,中兴,,116.300286,39.810823,,,22488579,22488579,266,4463,38400,240,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,87956,87956,北京市,宏站,中兴,,116.203101,39.833691,,,22516739,22516739,325,4461,38355,290,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,88012,88012,北京市,宏站,中兴,,116.174321,39.857371,,,22531075,22531075,278,4313,38400,320,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,88367,88367,北京市,宏站,中兴,,116.183921,40.097531,,,22621955,22621955,185,4304,38400,230,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,88577,88577,北京市,宏站,中兴,,116.196091,40.112799,,,22675715,22675715,437,4167,38400,260,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,昌平,66415,66415,北京市,室分,中兴,,116.25907,40.24281,,,17002243,17002243,269,4469,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,70103,70103,北京市,宏站,中兴,,116.334651,39.965561,,,17946371,17946371,236,4140,38098,285,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,73150,73150,北京市,宏站,华为,,116.470561,39.849701,,,18726403,18726403,482,4293,37900,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,82232,82232,北京市,室分,中兴,,116.291031,39.831731,,,21051423,21051423,352,4461,38499,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,82383,82383,北京市,室分,中兴,,116.384778,40.003639,,,21090089,21090089,98,4238,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,昌平,82751,82751,北京市,室分,中兴,,116.408266,40.068997,,,21184277,21184277,267,4432,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,83132,83132,北京市,室分,中兴,,116.318481,39.942531,,,21281803,21281803,11,4604,39292,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,83137,83137,北京市,室分,中兴,,116.366331,39.933167,,,21283093,21283093,380,4604,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,83144,83144,北京市,室分,中兴,,116.345381,39.939211,,,21284885,21284885,353,4604,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,丰台,83155,83155,北京市,室分,中兴,,116.364861,39.834583,,,21287701,21287701,181,4604,39148,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,83351,83351,北京市,室分,华为,,116.362159,39.762572,,,21337859,21337859,49,4464,38950,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,西城,497509,497509,北京市,宏站,中兴,,116.350517,39.877505,,,127362437,127362437,461,4111,37900,300,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,朝阳,498914,498914,北京市,宏站,华为,,116.410576,40.008195,,,127722117,127722117,142,4234,37900,315,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,顺义,499795,499795,北京市,室分,华为,,116.605698,40.076111,,,127947701,127947701,2,4264,1400,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,顺义,499825,499825,北京市,室分,华为,,116.608611,40.064444,,,127955381,127955381,64,4264,1400,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,海淀,504986,504986,北京市,宏站,中兴,,116.329669,39.958435,,,129276549,129276549,293,4140,37900,180,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,大兴,98071,98071,北京市,宏站,华为,,116.552681,39.794205,,,25106178,25106178,51,4242,38400,180,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,通州,98373,98373,北京市,宏站,华为,,116.726708,39.785231,,,25183489,25183489,52,4280,38400,90,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,通州,98473,98473,北京市,宏站,华为,,116.611902,39.750088,,,25209089,25209089,84,4241,38400,0,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
北京,北京市,怀柔,98630,98630,北京市,宏站,华为,,116.704015,40.326268,,,25249282,25249282,4,4378,38400,120,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,2
北京,北京市,怀柔,98653,98653,北京市,宏站,华为,,116.595212,40.305351,,,25255170,25255170,18,4378,38400,130,65,6,14,41,-3,1,12,新建,单路,,,,,,,,1,1,1
